name_cos,short_description_cos,long_description_cos,all_texts_cos,name_brand,short_description_brand,all_texts_brand,name_numbers,short_description_numbers,long_description_numbers,specification_text_numbers,all_texts_numbers,all_units_list,all_numbers_list,all_brands_list,specification_key,specification_key_value,hash_similarity,match
0.463237454498176,0.06893160135896675,0.41638381512911166,0.713788940258294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,0.4,1.0,0.0,0.0,0.0,1
0.21882169876627267,0.014543725662951538,0.4032401259357093,0.7769042668660943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.5,1.0,0.0,0.0,0.0,0
0.573812598646955,0.04924518661502314,0.24390838906525175,0.5834820196199509,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.530696441088421,0.24525493129057951,0.1190329802196734,0.6429820331840999,0.0,0.0,1.0,0.14285714285714285,0.3333333333333333,0.0,0.0,0.09090909090909091,1.0,1.0,1.0,0.0,0.0,0.0,1
0.44391353511760595,0.18292313675850436,0.20362217566971186,0.6103262890795237,0.0,0.0,1.0,0.375,0.25,0.0,0.0,0.19230769230769232,0.5263157894736842,0.4230769230769231,1.0,0.0,0.0,0.0,0
0.7312133758434235,0.7003182520614977,0.0,0.7392978618522592,1.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.1111111111111111,0.6666666666666666,0.4444444444444444,1.0,0.0,0.0,0.0,1
0.7519089537332808,0.7404657611766273,0.0,0.7992586058971153,1.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.1111111111111111,0.6666666666666666,0.4444444444444444,1.0,0.0,0.0,0.0,1
0.7312133758434235,0.7003182520614977,0.0,0.7392978618522592,1.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.1111111111111111,0.6666666666666666,0.4444444444444444,1.0,0.0,0.0,0.0,0
0.7519089537332808,0.7404657611766273,0.0,0.7992586058971153,1.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.1111111111111111,0.6666666666666666,0.4444444444444444,1.0,0.0,0.0,0.0,0
0.9623495117476107,0.7037124897798598,0.0,0.7657475867859104,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.2222222222222222,0.5625,0.5263157894736842,1.0,0.07692307692307693,0.07407407407407407,0.96875,1
0.5284598074879233,0.37978802986615673,0.0,0.45005931516493053,1.0,0.0,1.0,0.0,0.15384615384615385,0.0,0.0,0.14285714285714285,0.45,0.45454545454545453,1.0,0.06666666666666667,0.06451612903225806,0.0,0
0.6877372449954224,0.4669323191450934,0.0,0.5914881621195707,1.0,1.0,1.0,0.6666666666666666,0.25,0.0,0.0,0.23076923076923078,0.38461538461538464,0.34615384615384615,1.0,0.0,0.0,0.0,0
0.9085155940072138,0.682294668014189,0.7104874053884055,0.9352607387711843,1.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0.14285714285714285,0.0,0.4666666666666667,0.5454545454545454,0.6666666666666666,1.0,0.09090909090909091,0.0,0.0,1
0.6129879844327959,0.3272217446715495,0.44616183958003947,0.5632469605435205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.3479335270872726,0.0,0.0,0.2432785936965363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.3076923076923077,0.0,0.0,0.0,0.0,0
1.0,0.4342631878184777,0.6417352601119776,0.8116657731371548,1.0,1.0,1.0,0.3333333333333333,0.0,0.14285714285714285,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0
0.6442211739318534,0.4375008652052363,0.6060186222815374,0.9365894508726484,1.0,1.0,1.0,0.3333333333333333,0.0,0.3,0.0,0.5,0.7333333333333333,0.6875,1.0,0.0,0.0,0.0,0
0.3805987336060212,0.5643342950563187,0.5845709300062659,0.8891883870295589,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.2727272727272727,0.375,0.45454545454545453,1.0,0.08333333333333333,0.08333333333333333,0.0,1
0.6760495210432558,0.4501689638625794,0.6942012937943755,0.8718045252995221,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,1.0,1.0,1.0,0.0,0.0,0.0,1
0.31317397125017443,0.26133100251298763,0.28567133777628595,0.7683691287089192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0
0.5813246417096508,0.6527510328209685,0.6780169107090078,0.9165625751410726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
0.4161389939251454,0.4498958382190547,0.4014964249411701,0.8859062031667087,1.0,0.5,0.5,0.0,0.2,0.0,0.0,0.4,0.4166666666666667,0.4666666666666667,1.0,0.0,0.0,0.0,0
0.5997786219123944,0.12042696528040152,0.45031210703090757,0.61503933311657,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.2222222222222222,0.5454545454545454,0.5,0.0,0.0,0.0,0.0,1
0.7912561440683823,0.7661481698154079,0.9356010848607643,0.9240225973827265,1.0,0.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.25,0.5,0.5,1.0,0.125,0.0,0.0,1
0.5350557379844681,0.25892728224862427,0.23627232297557854,0.7042291916874773,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.6363636363636364,0.5833333333333334,1.0,0.13333333333333333,0.0625,0.0,0
0.32475567188648863,0.19127837801308287,0.18617813015771134,0.5883594154773806,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.3076923076923077,0.25,1.0,0.125,0.0,0.0,0
0.5589560059005154,0.0,0.15877959110942352,0.6684079430519265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.6,0.0,0.0,0.0,0.0,1
1.0,0.17297003243405615,0.17297003243405615,0.923130044090228,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1
0.16108896352437418,0.4016249256591716,0.19879809613628113,0.8571656505998845,0.0,0.0,0.5,0.6666666666666666,0.0,0.3333333333333333,0.0,0.8571428571428571,0.8333333333333334,0.8571428571428571,1.0,0.0,0.0,0.0,0
0.15159980669236492,0.3731418464909651,0.048756134165053644,0.695605556160246,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.42857142857142855,0.7142857142857143,0.7142857142857143,1.0,0.0,0.0,0.0,0
0.37389885751711904,0.407250081401242,0.3456824122409123,0.6993272580258348,0.0,0.0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.10526315789473684,0.8666666666666667,0.8421052631578947,1.0,0.0,0.0,0.0,0
0.37389885751711904,0.407250081401242,0.3456824122409123,0.6993272580258348,0.0,0.0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.10526315789473684,0.8666666666666667,0.8421052631578947,1.0,0.0,0.0,0.0,0
0.507029922706902,0.07073051858547968,0.6452644955540521,0.8791949738541788,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.5,0.4090909090909091,1.0,0.07692307692307693,0.07407407407407407,0.0,0
0.6020276909132678,0.4731514428836559,0.26485034933251916,0.7313781350533419,1.0,0.5,0.5,0.3333333333333333,1.0,0.0,0.0,0.2222222222222222,0.875,0.7777777777777778,1.0,0.0,0.0,0.0,0
0.5726806677089497,0.3728073794784325,0.20331681607707952,0.6961232997460608,1.0,0.5,0.5,0.25,1.0,0.0,0.0,0.2,0.7777777777777778,0.7,1.0,0.0,0.0,0.0,0
0.46076757736307733,0.5848423271078048,0.4917097950301126,0.9060767136446836,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,1
0.5863010432285336,0.6293007429243485,0.4195584349077115,0.8805754773303978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0
0.4768705277491863,0.04432851507512285,0.24858286682528186,0.9215402353923953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.75,0.6666666666666666,0.0,0.0,0.0,0.9375,0
0.8245879098328471,0.4517635339991026,0.6553658763600212,0.8594563083245645,0.0,0.0,0.0,1.0,0.14285714285714285,0.14285714285714285,0.0,0.2222222222222222,0.8181818181818182,0.8181818181818182,1.0,0.0,0.0,0.0,1
0.6436817205733314,0.3029083008184255,0.4385850772800864,0.610136755838054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.8181818181818182,1.0,0.0,0.0,0.0,0
0.7549724222132279,0.0,0.2775671686227926,0.6168799326010751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.7142857142857143,0.625,1.0,0.0,0.0,0.0,0
0.8868143838980331,0.7695594470338969,0.5127036267397079,0.9362246762674208,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.14285714285714285,0.9090909090909091,0.9090909090909091,1.0,0.0,0.0,0.9375,1
0.9128735514907271,0.6826867156947048,0.4379513842216404,0.8913067617036975,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,1.0,1.0,0.0,0.0,0.0,0
0.7542822677792831,0.6595912465336194,0.39564364545062597,0.8554537834735467,1.0,1.0,1.0,0.5,0.25,0.16666666666666666,0.0,0.21428571428571427,0.6666666666666666,0.5882352941176471,1.0,0.08333333333333333,0.0,0.0,0
0.7284174284503976,0.4402078685591636,0.4524499808638551,0.8978582361113039,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.21428571428571427,0.4,0.42857142857142855,1.0,0.14285714285714285,0.0,0.0,0
0.8165426952430662,0.40203534218544923,0.698213849774857,0.6889398337599734,1.0,1.0,1.0,0.25,0.125,0.3333333333333333,0.0,0.2,0.5714285714285714,0.5,1.0,0.25,0.0,0.0,0
0.6198673963335165,0.7526251119952585,0.535996185448163,0.9222228613579138,0.0,0.0,0.0,0.14285714285714285,0.6363636363636364,0.1,0.0,0.9090909090909091,1.0,1.0,0.5,0.375,0.1,0.0,1
0.46059914540549857,0.31014963321227884,0.7707914370267553,0.4759371777583446,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.21428571428571427,0.6363636363636364,0.7857142857142857,1.0,0.0,0.0,0.0,0
0.4470822256215186,0.31014963321227884,0.7707914370267553,0.4700708467794148,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.21428571428571427,0.6363636363636364,0.7857142857142857,1.0,0.0,0.0,0.0,0
0.32514690265306645,0.5231024730839051,0.15975744377270973,0.7555451071322714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4090909090909091,0.6875,0.8695652173913043,1.0,0.0,0.0,0.0,1
0.3278991287172771,0.5605567290271742,0.06311909273708868,0.6030251982530623,0.0,0.0,0.5,0.0,0.4166666666666667,0.0,0.0,0.2608695652173913,0.5,0.6666666666666666,0.5,0.0,0.0,0.0,0
0.3894541021881414,0.45359514359706193,0.023758671104511478,0.6225461213404783,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0
0.9188574251304311,0.2550510974424902,0.2605246159631976,0.7525944427000713,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7,0.5,0.14285714285714285,0.041666666666666664,0.0,1
0.39782041400022644,0.4390977663701332,0.316250772723378,0.7002857857441968,1.0,1.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.4,0.4375,1.0,0.08823529411764706,0.05555555555555555,0.0,0
0.332317379548078,0.1987927303343482,0.265664930561901,0.6490950192517003,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.4666666666666667,1.0,0.11538461538461539,0.07142857142857142,0.0,0
0.4603917094903319,0.5353621902866561,0.22965040349472587,0.6489701890322129,1.0,0.0,1.0,0.0,0.25,0.0,0.0,0.17647058823529413,0.46153846153846156,0.47058823529411764,1.0,0.08571428571428572,0.08333333333333333,0.0,0
0.5844001671333348,0.5926081488734669,0.22965040349472587,0.720138417751264,1.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.1875,0.42857142857142855,0.5,1.0,0.08823529411764706,0.05555555555555555,0.0,0
1.0,0.0,0.1381538888285781,0.6697828967547141,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.05,0.4090909090909091,0.3157894736842105,0.45454545454545453,1.0,0.02631578947368421,0.025,0.0,1
0.7722207474054907,0.0,0.1990947535380097,0.6468612430884056,1.0,0.0,1.0,0.5,0.0,0.125,0.0,0.4090909090909091,0.625,0.6818181818181818,1.0,0.047619047619047616,0.045454545454545456,0.0,0
0.7376015595053506,0.5513490779443342,0.5697911692381598,0.9433757529120691,1.0,0.5,1.0,0.5,0.3333333333333333,0.5,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1
0.6795553311555518,0.5332187784834186,0.5845622694197686,0.9351118218562487,1.0,0.5,1.0,0.0,0.3333333333333333,0.5,0.0,0.2,0.9090909090909091,0.9090909090909091,1.0,0.0,0.0,0.0,0
0.5208092106044979,0.5332187784834186,0.5214384598676329,0.925484500706167,1.0,0.5,0.5,0.0,0.3333333333333333,0.5,0.0,0.2,0.9090909090909091,0.9090909090909091,1.0,0.0,0.0,0.0,0
0.7643097440460702,0.0,0.0,0.3611429640079339,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,1.0,1.0,1.0,0.0,0.0,0.0,1
0.7971260553798878,0.6304547337817015,0.7558381337620856,0.9202007576267439,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.6,0.6,1.0,0.08333333333333333,0.0,0.0,1
0.6503547092394283,0.6088037360536122,0.733504700147306,0.8915264628741024,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,0.08333333333333333,0.0,0.0,0
0.7262034616730446,0.5490302025697185,0.5545576323464978,0.8271970294016255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,0.1,0.0,0.0,0
0.42709063436960887,0.07635389683314082,0.13578387384597052,0.6678176532923854,0.0,0.0,0.0,0.5,0.0,0.1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.34811110644949445,0.258466547072238,0.4799149142175351,0.8101904184179846,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0
0.5432328325234839,0.48231132053197623,0.19623385106133404,0.5825221489346962,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.1,1.0,0.03571428571428571,0.0,0.0,0
0.6159259248123072,0.23458039886065163,0.36639059883232317,0.7282906197850572,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0
0.6664756450222802,0.3384622240046315,0.0,0.4543608302750389,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8,1.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.28641878207027716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.8,0.6875,1.0,0.0,0.0,0.0,1
0.507922626248732,0.10847684666349247,0.107591826027563,0.7023756910283765,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.5454545454545454,0.42857142857142855,1.0,0.041666666666666664,0.0,0.0,1
0.4739167961503647,0.10847684666349247,0.107591826027563,0.678407556846618,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.5454545454545454,0.42857142857142855,1.0,0.037037037037037035,0.0,0.0,0
0.35568779902388276,0.019660868998006665,0.16349583629145614,0.5079404727867891,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.5,0.4666666666666667,1.0,0.03571428571428571,0.0,0.0,0
